time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),et0_fao_evapotranspiration (mm)_x,elevation,city_x,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa),snowfall (cm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (km/h),windspeed_100m (km/h),winddirection_10m (°),winddirection_100m (°),windgusts_10m (km/h),et0_fao_evapotranspiration (mm)_y,vapor_pressure_deficit (kPa),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_temperature_28_to_100cm (°C),soil_temperature_100_to_255cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³),city_y,month,rainy,year
2019-02-03,29.5,26.4,35.9,31.5,2019-02-03T05:17,2019-02-03T17:47,22.26,3.4,0.0,17.2,28.8,4.32,0,u,27.1,88.0,24.9,32.7,1012.1,986.7,0.0,57.0,25.0,7.0,100.0,0.0,0.0,0.0,0.0,7.3,9.6,259.0,257.0,13.3,0.0,0.43,27.4,27.6,27.6,27.6,0.103,0.102,0.105,0.104,u,2,True,2019
2019-02-04,29.7,27.2,36.0,32.0,2019-02-04T05:18,2019-02-04T17:47,20.23,4.4,0.0,15.5,29.5,4.23,0,u,27.5,88.0,25.3,33.1,1011.8,986.4,0.0,47.0,19.0,1.0,98.0,0.0,0.0,0.0,0.0,9.1,11.3,279.0,277.0,17.3,0.01,0.45,27.5,27.7,27.6,27.6,0.1,0.102,0.104,0.104,u,2,True,2019
2019-02-05,29.2,26.8,34.8,31.1,2019-02-05T05:18,2019-02-05T17:47,19.62,1.1,0.0,17.7,38.2,3.96,0,u,27.2,86.0,24.7,32.2,1011.2,985.8,0.0,57.0,13.0,28.0,96.0,0.0,0.0,0.0,0.0,10.3,14.2,282.0,277.0,14.4,0.01,0.5,27.1,27.5,27.5,27.5,0.103,0.103,0.105,0.104,u,2,True,2019
2019-02-06,29.8,26.4,36.9,31.5,2019-02-06T05:18,2019-02-06T17:47,22.27,3.9,0.0,14.0,28.1,4.44,0,u,26.8,88.0,24.6,31.8,1011.0,985.6,0.0,68.0,23.0,29.0,99.0,0.0,0.0,0.0,0.0,9.8,12.2,298.0,298.0,24.8,0.01,0.42,27.1,27.4,27.5,27.5,0.1,0.102,0.104,0.104,u,2,True,2019
2019-02-07,29.4,25.7,36.2,31.3,2019-02-07T05:18,2019-02-07T17:47,20.81,9.5,0.0,15.8,31.0,4.01,0,u,26.6,91.0,24.9,32.0,1011.4,986.0,0.0,65.0,31.0,16.0,91.0,0.0,0.0,0.0,0.0,8.4,10.2,277.0,278.0,12.2,0.0,0.33,27.5,27.7,27.6,27.6,0.102,0.102,0.104,0.105,u,2,True,2019
2019-02-08,28.4,26.1,35.2,31.5,2019-02-08T05:19,2019-02-08T17:46,18.64,20.4,0.0,16.8,31.3,3.55,0,u,26.6,89.0,24.7,32.1,1012.0,986.6,0.0,90.0,34.0,49.0,99.0,0.0,0.0,0.0,0.0,6.8,8.0,273.0,278.0,14.0,0.0,0.38,27.5,27.6,27.6,27.6,0.105,0.105,0.104,0.105,u,2,True,2019
2019-02-09,29.1,25.6,36.1,31.1,2019-02-09T05:19,2019-02-09T17:46,20.38,12.0,0.0,15.8,28.8,3.97,0,u,25.9,92.0,24.5,31.7,1012.2,986.7,0.0,85.0,53.0,22.0,79.0,0.0,0.0,0.0,0.0,4.2,5.8,211.0,210.0,15.5,0.0,0.27,27.5,27.5,27.5,27.5,0.108,0.109,0.105,0.105,u,2,True,2019
2019-02-10,29.2,26.3,36.2,31.3,2019-02-10T05:19,2019-02-10T17:46,24.07,4.9,0.0,12.8,25.9,4.73,0,u,27.0,84.0,24.0,32.7,1012.1,986.7,0.0,48.0,22.0,1.0,91.0,0.0,0.0,0.0,0.0,2.3,3.9,219.0,214.0,16.2,0.0,0.57,27.4,27.4,27.4,27.4,0.108,0.109,0.107,0.106,u,2,True,2019
2019-02-11,28.5,25.8,35.2,31.1,2019-02-11T05:19,2019-02-11T17:46,23.25,3.0,0.0,17.3,29.9,4.35,0,u,25.8,90.0,24.1,31.2,1014.1,988.5,0.0,81.0,42.0,33.0,78.0,0.0,0.0,0.0,0.0,4.8,6.5,243.0,236.0,8.3,0.0,0.33,27.3,27.5,27.5,27.5,0.105,0.106,0.106,0.106,u,2,True,2019
2019-02-12,28.6,26.2,35.0,31.6,2019-02-12T05:20,2019-02-12T17:46,19.93,2.2,0.0,10.0,23.0,3.93,0,u,26.7,86.0,24.2,32.6,1013.6,988.1,0.0,61.0,28.0,10.0,99.0,0.0,0.0,0.0,0.0,2.5,2.3,225.0,231.0,11.5,0.0,0.48,27.6,27.7,27.7,27.7,0.102,0.102,0.106,0.106,u,2,True,2019
2019-02-13,28.7,25.9,35.5,31.4,2019-02-13T05:20,2019-02-13T17:45,17.49,5.0,0.0,6.9,16.9,3.59,0,u,26.4,89.0,24.5,32.2,1014.5,989.0,0.0,87.0,43.0,31.0,100.0,0.0,0.0,0.0,0.0,3.7,3.9,281.0,292.0,11.9,0.0,0.37,27.4,27.6,27.6,27.6,0.1,0.1,0.105,0.106,u,2,True,2019
2019-02-14,28.6,25.9,36.1,31.9,2019-02-14T05:20,2019-02-14T17:45,24.21,5.6,0.0,12.6,31.0,4.59,0,u,27.1,87.0,24.8,33.2,1013.6,988.2,0.0,40.0,12.0,2.0,93.0,0.0,0.0,0.0,0.0,3.2,4.1,63.0,45.0,9.7,0.0,0.45,27.4,27.5,27.6,27.6,0.102,0.104,0.105,0.106,u,2,True,2019
2019-02-15,28.9,25.9,36.6,31.3,2019-02-15T05:20,2019-02-15T17:45,25.47,3.5,0.0,14.2,26.6,4.84,0,u,26.5,91.0,24.8,32.4,1013.6,988.1,0.0,55.0,22.0,13.0,92.0,0.0,0.0,0.0,0.0,4.7,4.8,122.0,117.0,9.7,0.0,0.33,27.7,27.9,27.9,27.9,0.103,0.104,0.104,0.106,u,2,True,2019
2019-02-16,29.3,26.3,37.0,31.6,2019-02-16T05:20,2019-02-16T17:45,25.09,6.9,0.0,15.2,26.6,4.81,0,u,26.4,88.0,24.2,31.6,1014.2,988.7,0.0,55.0,7.0,32.0,97.0,0.0,0.0,0.0,0.0,6.7,8.8,74.0,81.0,17.3,0.0,0.43,27.6,27.9,27.8,27.8,0.105,0.103,0.102,0.106,u,2,True,2019
2019-02-17,29.3,26.3,37.8,31.9,2019-02-17T05:21,2019-02-17T17:44,25.25,5.1,0.0,11.4,26.6,4.96,0,u,26.4,88.0,24.2,32.4,1013.3,987.8,0.0,39.0,18.0,24.0,29.0,0.0,0.0,0.0,0.0,1.5,1.3,135.0,124.0,8.6,0.0,0.43,27.8,27.9,27.9,27.9,0.107,0.109,0.102,0.106,u,2,True,2019
2019-02-18,29.3,26.1,37.1,31.6,2019-02-18T05:21,2019-02-18T17:44,23.16,8.7,0.0,11.5,25.9,4.56,0,u,26.7,90.0,24.9,32.7,1012.9,987.4,0.0,66.0,35.0,10.0,96.0,0.0,0.0,0.0,0.0,4.3,5.0,270.0,270.0,10.4,0.0,0.36,27.8,27.9,27.9,27.9,0.105,0.107,0.103,0.106,u,2,True,2019
2019-02-19,29.1,26.7,37.7,32.5,2019-02-19T05:21,2019-02-19T17:44,24.69,11.7,0.0,11.8,26.6,4.77,0,u,27.1,87.0,24.7,33.5,1013.1,987.7,0.0,47.0,22.0,11.0,70.0,0.0,0.0,0.0,0.0,0.7,1.3,270.0,304.0,9.4,0.0,0.46,27.5,27.8,27.8,27.8,0.105,0.108,0.104,0.106,u,2,True,2019
2019-02-20,29.0,27.0,37.1,32.9,2019-02-20T05:21,2019-02-20T17:43,22.61,12.4,0.0,9.8,30.6,4.44,0,u,27.5,84.0,24.4,33.3,1014.3,988.9,0.0,51.0,16.0,39.0,45.0,0.0,0.0,0.0,0.0,3.3,4.4,347.0,351.0,9.0,0.0,0.6,27.8,28.0,28.0,27.9,0.105,0.107,0.105,0.106,u,2,True,2019
2019-02-21,28.9,26.6,37.2,32.4,2019-02-21T05:21,2019-02-21T17:43,24.22,10.0,0.0,10.6,28.8,4.75,0,u,27.1,89.0,25.0,33.6,1013.7,988.2,0.0,32.0,9.0,14.0,50.0,0.0,0.0,0.0,0.0,1.8,2.3,53.0,39.0,7.6,0.0,0.4,27.6,27.9,27.9,27.8,0.104,0.105,0.104,0.106,u,2,True,2019
2019-02-22,29.1,26.6,36.3,32.4,2019-02-22T05:21,2019-02-22T17:43,22.73,6.2,0.0,13.3,22.3,4.34,0,u,27.2,86.0,24.7,33.1,1013.1,987.7,0.0,40.0,6.0,12.0,90.0,0.0,0.0,0.0,0.0,4.6,5.7,72.0,55.0,8.6,0.0,0.5,27.8,28.0,28.0,27.9,0.103,0.104,0.104,0.106,u,2,True,2019
2019-02-23,29.3,25.8,36.9,31.7,2019-02-23T05:21,2019-02-23T17:42,25.16,2.8,0.0,14.8,28.4,4.72,0,u,26.7,91.0,25.1,32.8,1012.3,986.9,0.0,38.0,17.0,4.0,67.0,0.0,0.0,0.0,0.0,5.0,5.3,150.0,152.0,7.6,0.0,0.32,27.7,28.0,28.0,28.0,0.105,0.108,0.104,0.106,u,2,True,2019
2019-02-24,29.5,26.5,37.9,32.4,2019-02-24T05:21,2019-02-24T17:42,25.82,7.6,0.0,14.2,25.6,4.91,0,u,26.7,91.0,25.0,32.8,1010.8,985.4,0.0,21.0,18.0,7.0,3.0,0.0,0.0,0.0,0.0,4.9,5.5,126.0,122.0,9.4,0.0,0.33,27.8,28.1,28.1,28.0,0.104,0.106,0.104,0.106,u,2,True,2019
2019-02-25,29.5,26.4,37.9,32.5,2019-02-25T05:22,2019-02-25T17:42,26.0,3.3,0.0,12.3,24.5,4.95,0,u,27.3,88.0,25.2,33.8,1011.1,985.7,0.0,14.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,2.5,2.5,90.0,90.0,6.5,0.0,0.43,27.5,28.0,27.9,27.8,0.105,0.106,0.102,0.106,u,2,True,2019
2019-02-26,30.1,26.7,37.5,32.0,2019-02-26T05:22,2019-02-26T17:41,26.4,0.6,0.0,16.7,29.2,5.12,0,u,27.1,90.0,25.2,32.5,1011.7,986.3,0.0,68.0,34.0,18.0,87.0,0.0,0.0,0.0,0.0,9.6,11.4,110.0,114.0,12.6,0.01,0.37,27.9,28.0,27.9,27.8,0.105,0.105,0.103,0.105,u,2,True,2019
2019-02-27,29.5,26.5,36.9,32.3,2019-02-27T05:22,2019-02-27T17:41,24.81,6.7,0.0,15.0,26.3,4.71,0,u,26.8,89.0,24.7,32.4,1010.1,984.7,0.0,100.0,88.0,44.0,9.0,0.0,0.0,0.0,0.0,6.1,7.6,118.0,121.0,18.4,0.0,0.4,27.9,28.1,27.9,27.9,0.098,0.102,0.103,0.105,u,2,True,2019
2019-02-28,29.4,26.4,37.7,32.2,2019-02-28T05:22,2019-02-28T17:40,23.33,9.4,0.0,15.4,32.8,4.49,0,u,26.8,93.0,25.6,32.8,1009.8,984.4,0.0,54.0,19.0,13.0,96.0,0.0,0.0,0.0,0.0,8.1,9.2,135.0,132.0,14.0,0.0,0.24,28.0,28.1,28.0,27.9,0.104,0.104,0.102,0.105,u,2,True,2019
2019-03-01,29.0,26.6,36.2,32.6,2019-03-01T05:22,2019-03-01T17:40,22.7,14.1,0.0,11.3,28.8,4.35,0,u,26.9,92.0,25.4,33.1,1009.8,984.4,0.0,39.0,4.0,11.0,97.0,0.0,0.0,0.0,0.0,5.8,6.8,112.0,108.0,10.8,0.0,0.3,27.7,27.9,27.9,27.8,0.105,0.108,0.103,0.105,u,3,True,2019
2019-03-02,28.6,26.4,35.7,32.0,2019-03-02T05:22,2019-03-02T17:40,22.02,10.3,0.0,13.1,29.5,4.2,0,u,27.3,83.0,24.1,33.1,1010.2,984.9,0.0,55.0,24.0,7.0,98.0,0.0,0.0,0.0,0.0,1.8,2.6,323.0,344.0,12.2,0.0,0.63,27.7,28.0,28.0,27.9,0.106,0.108,0.102,0.105,u,3,True,2019
2019-03-03,28.6,25.8,35.8,31.2,2019-03-03T05:22,2019-03-03T17:39,20.94,9.3,0.0,13.6,28.4,4.04,0,u,26.8,87.0,24.5,33.0,1010.1,984.7,0.0,45.0,19.0,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.5,135.0,135.0,7.6,0.0,0.46,27.5,27.7,27.8,27.7,0.107,0.108,0.103,0.105,u,3,True,2019
2019-03-04,28.7,25.9,36.4,31.5,2019-03-04T05:22,2019-03-04T17:39,22.21,10.6,0.0,13.8,26.6,4.26,0,u,26.3,91.0,24.6,32.3,1009.9,984.5,0.0,76.0,31.0,33.0,94.0,0.0,0.0,0.0,0.0,2.9,4.2,120.0,110.0,11.9,0.0,0.32,27.4,27.7,27.7,27.7,0.105,0.108,0.105,0.105,u,3,True,2019
2019-03-05,28.7,26.7,37.9,32.3,2019-03-05T05:22,2019-03-05T17:38,21.59,7.8,0.0,10.8,25.9,4.28,0,u,26.9,91.0,25.3,33.4,1009.9,984.5,0.0,37.0,8.0,2.0,96.0,0.0,0.0,0.0,0.0,2.9,4.0,83.0,80.0,9.7,0.0,0.31,27.6,27.7,27.7,27.7,0.105,0.108,0.105,0.106,u,3,True,2019
2019-03-06,28.1,25.8,36.5,31.5,2019-03-06T05:22,2019-03-06T17:38,19.97,17.1,0.0,10.0,29.5,3.95,0,u,26.7,89.0,24.7,32.8,1011.2,985.8,0.0,72.0,30.0,25.0,100.0,0.0,0.0,0.0,0.0,3.2,3.8,333.0,343.0,11.5,0.0,0.4,27.6,27.8,27.8,27.7,0.108,0.109,0.105,0.106,u,3,True,2019
2019-03-07,28.3,25.4,34.3,28.7,2019-03-07T05:22,2019-03-07T17:37,10.65,52.3,0.0,24.5,38.9,2.43,0,u,26.4,90.0,24.5,32.0,1011.3,985.8,0.0,63.0,18.0,28.0,100.0,0.0,0.0,0.0,0.0,5.2,6.2,286.0,291.0,9.0,0.0,0.35,27.4,27.7,27.7,27.7,0.107,0.109,0.107,0.106,u,3,True,2019
2019-03-08,28.2,26.3,32.6,29.6,2019-03-08T05:22,2019-03-08T17:37,13.24,10.2,0.0,20.6,36.0,3.12,0,u,26.3,89.0,24.3,30.1,1012.3,986.8,0.0,60.0,1.0,49.0,100.0,0.0,0.0,0.0,0.0,17.2,22.3,290.0,288.0,33.8,0.02,0.39,27.2,27.4,27.7,27.6,0.109,0.11,0.11,0.107,u,3,True,2019
2019-03-09,29.7,26.8,36.0,31.7,2019-03-09T05:22,2019-03-09T17:36,22.12,0.4,0.0,13.6,24.8,4.68,0,u,27.6,81.0,24.0,32.3,1012.8,987.4,0.0,97.0,29.0,69.0,97.0,0.0,0.0,0.0,0.0,9.7,10.5,292.0,297.0,19.8,0.02,0.71,27.3,27.3,27.6,27.6,0.102,0.105,0.11,0.108,u,3,True,2019
2019-03-10,29.3,26.1,35.9,30.6,2019-03-10T05:22,2019-03-10T17:36,24.29,3.1,0.0,12.4,28.1,4.82,0,u,26.7,86.0,24.2,31.8,1013.2,987.7,0.0,75.0,22.0,79.0,27.0,0.0,0.0,0.0,0.0,8.0,9.7,288.0,285.0,19.1,0.01,0.48,26.9,27.0,27.1,27.1,0.099,0.1,0.107,0.108,u,3,True,2019
2019-03-11,29.5,26.0,37.8,31.5,2019-03-11T05:22,2019-03-11T17:35,25.18,2.6,0.0,11.4,23.4,4.84,0,u,26.0,92.0,24.5,31.5,1012.6,987.1,0.0,35.0,11.0,5.0,73.0,0.0,0.0,0.0,0.0,6.6,8.4,221.0,220.0,9.7,0.0,0.28,26.9,27.1,27.0,27.1,0.099,0.1,0.107,0.108,u,3,True,2019
2019-03-12,28.4,26.2,36.1,32.0,2019-03-12T05:22,2019-03-12T17:35,22.55,3.3,0.0,6.3,23.4,4.45,0,u,26.2,92.0,24.7,32.2,1012.3,986.8,0.0,67.0,28.0,21.0,98.0,0.0,0.0,0.0,0.0,3.5,3.5,156.0,156.0,16.9,0.0,0.28,27.1,27.3,27.2,27.2,0.1,0.099,0.105,0.108,u,3,True,2019
2019-03-13,28.3,25.8,34.3,31.5,2019-03-13T05:22,2019-03-13T17:34,18.05,8.8,0.0,16.1,29.2,3.41,0,u,26.8,91.0,25.2,33.0,1012.3,986.9,0.0,54.0,26.0,5.0,91.0,0.0,0.0,0.0,0.0,4.3,4.7,85.0,90.0,9.4,0.0,0.3,27.2,27.4,27.3,27.4,0.097,0.097,0.103,0.108,u,3,True,2019
2019-03-14,29.2,25.8,35.1,31.0,2019-03-14T05:22,2019-03-14T17:34,19.1,2.0,0.0,15.3,27.4,3.86,0,u,26.3,89.0,24.3,32.4,1014.4,988.9,0.0,95.0,14.0,87.0,100.0,0.0,0.0,0.0,0.0,1.5,0.8,14.0,297.0,9.0,0.0,0.39,27.0,27.3,27.4,27.4,0.104,0.105,0.103,0.108,u,3,True,2019
2019-03-15,27.6,24.6,32.3,29.4,2019-03-15T05:22,2019-03-15T17:33,11.18,18.6,0.0,12.4,28.4,2.25,0,u,26.0,92.0,24.5,32.0,1012.5,987.0,0.0,93.0,36.0,52.0,99.0,0.0,0.0,0.0,0.0,2.4,3.8,243.0,229.0,12.2,0.0,0.28,27.2,27.4,27.4,27.4,0.104,0.103,0.102,0.108,u,3,True,2019
2019-03-16,27.9,24.9,32.4,29.7,2019-03-16T05:22,2019-03-16T17:33,17.84,11.4,0.0,18.1,29.2,3.32,0,u,24.9,94.0,23.7,30.3,1011.4,985.8,0.0,56.0,10.0,29.0,100.0,0.0,0.0,0.0,0.0,3.3,5.1,174.0,184.0,24.5,0.0,0.2,26.9,27.1,27.3,27.3,0.109,0.109,0.103,0.108,u,3,True,2019
2019-03-17,28.4,25.2,35.1,30.9,2019-03-17T05:22,2019-03-17T17:32,16.66,11.4,0.0,14.2,26.6,3.29,0,u,25.8,89.0,23.9,31.3,1011.4,985.9,0.0,100.0,23.0,99.0,99.0,0.0,0.0,0.0,0.0,3.1,2.8,306.0,310.0,16.6,0.0,0.36,26.8,27.1,27.3,27.3,0.108,0.109,0.105,0.108,u,3,True,2019
2019-03-18,28.2,25.4,34.1,30.3,2019-03-18T05:22,2019-03-18T17:32,18.91,19.1,0.0,18.1,30.2,3.56,0,u,26.3,88.0,24.1,32.2,1011.1,985.6,0.0,86.0,5.0,96.0,79.0,0.0,0.0,0.0,0.0,1.8,2.4,323.0,333.0,10.1,0.0,0.4,26.9,27.1,27.2,27.3,0.109,0.109,0.107,0.108,u,3,True,2019
2019-03-19,28.4,26.2,34.3,31.5,2019-03-19T05:22,2019-03-19T17:31,17.96,7.2,0.0,15.3,28.1,3.47,0,u,26.3,90.0,24.4,31.5,1009.7,984.3,0.0,49.0,26.0,7.0,70.0,0.0,0.0,0.0,0.0,8.0,9.4,265.0,266.0,13.3,0.0,0.35,26.9,27.1,27.1,27.2,0.106,0.109,0.107,0.108,u,3,True,2019
2019-03-20,28.8,26.6,35.0,32.0,2019-03-20T05:21,2019-03-20T17:31,13.09,7.1,0.0,11.7,26.3,2.69,0,u,26.6,88.0,24.5,32.0,1009.0,983.6,0.0,65.0,7.0,48.0,100.0,0.0,0.0,0.0,0.0,6.9,8.6,298.0,303.0,11.2,0.0,0.4,27.0,27.1,27.2,27.2,0.105,0.108,0.107,0.108,u,3,True,2019
2019-03-21,29.5,26.2,37.5,31.5,2019-03-21T05:21,2019-03-21T17:30,21.54,8.5,0.0,10.1,28.8,4.33,0,u,26.8,89.0,24.8,33.1,1010.3,984.9,0.0,81.0,27.0,45.0,98.0,0.0,0.0,0.0,0.0,2.1,3.4,329.0,342.0,12.2,0.0,0.38,27.1,27.1,27.1,27.2,0.107,0.106,0.107,0.109,u,3,True,2019
2019-03-22,29.4,26.0,37.9,31.7,2019-03-22T05:21,2019-03-22T17:30,21.44,8.6,0.0,11.1,25.9,4.21,0,u,27.2,88.0,25.0,33.0,1011.0,985.6,0.0,80.0,48.0,12.0,100.0,0.0,0.0,0.0,0.0,6.1,7.9,267.0,270.0,11.5,0.0,0.43,27.0,27.2,27.1,27.2,0.105,0.105,0.107,0.109,u,3,True,2019
2019-03-23,28.4,26.5,34.5,31.1,2019-03-23T05:21,2019-03-23T17:29,13.0,22.3,0.0,12.1,25.6,2.72,0,u,27.0,88.0,24.9,32.2,1010.5,985.1,0.0,63.0,22.0,25.0,94.0,0.0,0.0,0.0,0.0,10.2,12.6,328.0,329.0,14.8,0.01,0.42,27.1,27.2,27.2,27.2,0.104,0.105,0.105,0.109,u,3,True,2019
2019-03-24,28.2,26.6,34.5,31.5,2019-03-24T05:21,2019-03-24T17:29,15.62,9.9,0.0,10.2,19.8,3.17,0,u,26.6,88.0,24.5,31.5,1010.8,985.4,0.0,100.0,65.0,76.0,100.0,0.0,0.0,0.0,0.0,10.2,12.8,288.0,286.0,19.8,0.01,0.42,27.0,27.1,27.2,27.2,0.107,0.109,0.107,0.109,u,3,True,2019
2019-03-25,29.0,26.2,36.6,32.1,2019-03-25T05:21,2019-03-25T17:28,20.85,9.7,0.0,12.9,26.6,4.05,0,u,26.9,89.0,24.9,33.3,1010.0,984.6,0.0,36.0,10.0,11.0,67.0,0.0,0.0,0.0,0.0,1.5,1.8,45.0,37.0,16.6,0.0,0.39,27.1,27.2,27.3,27.3,0.109,0.108,0.109,0.109,u,3,True,2019
2019-03-26,28.8,26.5,36.0,32.4,2019-03-26T05:21,2019-03-26T17:27,21.34,7.0,0.0,15.3,28.1,4.05,0,u,26.8,87.0,24.5,32.8,1012.0,986.6,0.0,51.0,14.0,30.0,69.0,0.0,0.0,0.0,0.0,2.9,3.8,90.0,73.0,10.4,0.0,0.44,27.3,27.4,27.4,27.5,0.105,0.108,0.108,0.109,u,3,True,2019
2019-03-27,28.8,25.8,35.8,32.2,2019-03-27T05:21,2019-03-27T17:27,23.91,2.6,0.0,13.3,23.8,4.57,0,u,26.3,93.0,25.0,32.4,1013.4,987.9,0.0,29.0,18.0,12.0,18.0,0.0,0.0,0.0,0.0,4.5,4.8,166.0,167.0,11.2,0.0,0.25,27.4,27.5,27.5,27.5,0.105,0.107,0.107,0.109,u,3,True,2019
2019-03-28,28.9,26.5,36.1,32.0,2019-03-28T05:21,2019-03-28T17:26,22.14,1.9,0.0,11.6,20.5,4.26,0,u,27.0,83.0,23.9,32.4,1012.4,987.0,0.0,48.0,21.0,0.0,96.0,0.0,0.0,0.0,0.0,4.5,5.4,119.0,127.0,8.3,0.0,0.61,27.7,27.8,27.8,27.8,0.104,0.106,0.104,0.109,u,3,True,2019
2019-03-29,28.3,25.7,34.7,31.4,2019-03-29T05:21,2019-03-29T17:26,18.4,4.3,0.0,15.9,27.0,3.51,0,u,26.4,91.0,24.8,32.5,1011.7,986.2,0.0,59.0,25.0,14.0,95.0,0.0,0.0,0.0,0.0,3.4,3.9,212.0,214.0,10.1,0.0,0.3,27.5,27.9,27.8,27.9,0.105,0.107,0.106,0.109,u,3,True,2019
2019-03-30,29.3,26.1,36.8,31.7,2019-03-30T05:21,2019-03-30T17:25,23.64,5.7,0.0,13.7,27.4,4.59,0,u,26.9,88.0,24.7,32.5,1011.6,986.2,0.0,50.0,22.0,8.0,83.0,0.0,0.0,0.0,0.0,6.8,7.9,115.0,114.0,10.1,0.0,0.43,27.7,27.8,27.8,27.8,0.105,0.108,0.105,0.109,u,3,True,2019
2019-03-31,29.2,25.7,35.6,31.7,2019-03-31T05:21,2019-03-31T17:25,25.08,0.4,0.0,13.8,22.0,4.87,0,u,26.1,90.0,24.2,32.1,1012.8,987.3,0.0,55.0,16.0,27.0,80.0,0.0,0.0,0.0,0.0,1.3,0.4,326.0,270.0,11.5,0.0,0.35,27.7,27.8,27.8,27.8,0.108,0.108,0.105,0.109,u,3,True,2019
2019-04-01,28.4,26.2,35.9,31.6,2019-04-01T05:21,2019-04-01T17:24,24.08,0.2,0.0,12.2,23.0,4.63,0,u,26.9,81.0,23.4,31.9,1012.4,987.0,0.0,40.0,6.0,8.0,99.0,0.0,0.0,0.0,0.0,5.4,6.8,143.0,148.0,6.5,0.01,0.66,27.7,28.0,28.0,28.0,0.1,0.104,0.105,0.109,u,4,True,2019
2019-04-02,28.6,25.9,35.7,31.1,2019-04-02T05:21,2019-04-02T17:24,23.33,3.7,0.0,14.8,25.2,4.39,0,u,26.4,88.0,24.3,31.8,1012.8,987.3,0.0,34.0,9.0,15.0,55.0,0.0,0.0,0.0,0.0,5.6,6.6,117.0,112.0,13.7,0.0,0.41,27.7,28.0,28.0,28.0,0.097,0.099,0.104,0.108,u,4,True,2019
2019-04-03,28.5,25.9,35.1,30.8,2019-04-03T05:21,2019-04-03T17:23,22.17,3.4,0.0,16.6,26.3,4.15,0,u,26.5,89.0,24.5,31.6,1012.7,987.2,0.0,56.0,20.0,14.0,100.0,0.0,0.0,0.0,0.0,8.7,10.0,128.0,128.0,13.0,0.0,0.38,27.6,27.8,27.8,27.8,0.103,0.102,0.102,0.108,u,4,True,2019
2019-04-04,28.3,26.1,35.6,31.2,2019-04-04T05:20,2019-04-04T17:23,21.46,8.9,0.0,18.1,33.1,3.97,0,u,26.9,87.0,24.5,32.5,1012.5,987.1,0.0,44.0,18.0,20.0,52.0,0.0,0.0,0.0,0.0,5.4,6.8,90.0,87.0,11.2,0.0,0.46,27.6,27.8,27.8,27.8,0.103,0.103,0.101,0.108,u,4,True,2019
2019-04-05,28.4,26.2,35.2,31.7,2019-04-05T05:20,2019-04-05T17:22,20.81,11.3,0.0,13.4,27.0,3.91,0,u,26.2,92.0,24.8,31.7,1012.1,986.6,0.0,32.0,12.0,6.0,60.0,0.0,0.0,0.0,0.0,8.0,9.4,95.0,94.0,14.4,0.0,0.27,27.6,27.7,27.7,27.7,0.104,0.106,0.103,0.108,u,4,True,2019
2019-04-06,28.5,26.2,34.7,32.1,2019-04-06T05:20,2019-04-06T17:22,20.35,6.4,0.0,16.2,27.7,3.78,0,u,26.5,91.0,24.8,32.8,1012.6,987.1,0.0,62.0,25.0,17.0,97.0,0.0,0.0,0.0,0.0,2.3,3.1,321.0,324.0,5.0,0.0,0.33,27.3,27.6,27.6,27.6,0.105,0.107,0.104,0.108,u,4,True,2019
2019-04-07,29.4,26.5,35.8,32.3,2019-04-07T05:20,2019-04-07T17:21,24.56,0.0,0.0,17.4,28.8,4.71,0,u,27.0,83.0,23.9,32.7,1012.0,986.6,0.0,47.0,18.0,2.0,99.0,0.0,0.0,0.0,0.0,2.7,4.0,157.0,175.0,7.9,0.0,0.6,27.4,27.6,27.7,27.7,0.104,0.108,0.105,0.108,u,4,True,2019
2019-04-08,29.3,26.8,36.9,32.7,2019-04-08T05:20,2019-04-08T17:21,21.79,5.6,0.0,12.4,26.3,4.23,0,u,26.9,92.0,25.4,32.9,1010.3,984.9,0.0,60.0,36.0,0.0,91.0,0.0,0.0,0.0,0.0,6.2,7.8,234.0,236.0,14.0,0.0,0.3,27.5,27.7,27.6,27.6,0.098,0.102,0.104,0.108,u,4,True,2019
2019-04-09,28.9,26.3,36.7,32.6,2019-04-09T05:20,2019-04-09T17:20,21.26,5.2,0.0,8.7,25.2,4.17,0,u,26.5,92.0,25.1,32.7,1010.3,984.9,0.0,43.0,19.0,11.0,64.0,0.0,0.0,0.0,0.0,3.6,4.7,96.0,86.0,9.4,0.0,0.27,27.7,27.9,27.8,27.8,0.101,0.101,0.102,0.108,u,4,True,2019
