time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),et0_fao_evapotranspiration (mm),elevation,city,temperature_2m (°C)_max,relativehumidity_2m (%)_max,dewpoint_2m (°C)_max,apparent_temperature (°C)_max,pressure_msl (hPa)_max,surface_pressure (hPa)_max,snowfall (cm)_max,cloudcover (%)_max,cloudcover_low (%)_max,cloudcover_mid (%)_max,cloudcover_high (%)_max,shortwave_radiation (W/m²)_max,direct_radiation (W/m²)_max,diffuse_radiation (W/m²)_max,direct_normal_irradiance (W/m²)_max,windspeed_10m (km/h)_max,windspeed_100m (km/h)_max,winddirection_10m (°)_max,winddirection_100m (°)_max,windgusts_10m (km/h)_max,et0_fao_evapotranspiration (mm)_max,vapor_pressure_deficit (kPa)_max,soil_temperature_0_to_7cm (°C)_max,soil_temperature_7_to_28cm (°C)_max,soil_temperature_28_to_100cm (°C)_max,soil_temperature_100_to_255cm (°C)_max,soil_moisture_0_to_7cm (m³/m³)_max,soil_moisture_7_to_28cm (m³/m³)_max,soil_moisture_28_to_100cm (m³/m³)_max,soil_moisture_100_to_255cm (m³/m³)_max,city_max,temperature_2m (°C)_min,relativehumidity_2m (%)_min,dewpoint_2m (°C)_min,apparent_temperature (°C)_min,pressure_msl (hPa)_min,surface_pressure (hPa)_min,snowfall (cm)_min,cloudcover (%)_min,cloudcover_low (%)_min,cloudcover_mid (%)_min,cloudcover_high (%)_min,shortwave_radiation (W/m²)_min,direct_radiation (W/m²)_min,diffuse_radiation (W/m²)_min,direct_normal_irradiance (W/m²)_min,windspeed_10m (km/h)_min,windspeed_100m (km/h)_min,winddirection_10m (°)_min,winddirection_100m (°)_min,windgusts_10m (km/h)_min,et0_fao_evapotranspiration (mm)_min,vapor_pressure_deficit (kPa)_min,soil_temperature_0_to_7cm (°C)_min,soil_temperature_7_to_28cm (°C)_min,soil_temperature_28_to_100cm (°C)_min,soil_temperature_100_to_255cm (°C)_min,soil_moisture_0_to_7cm (m³/m³)_min,soil_moisture_7_to_28cm (m³/m³)_min,soil_moisture_28_to_100cm (m³/m³)_min,soil_moisture_100_to_255cm (m³/m³)_min,city_min,month,rainy,year
2018-10-06,28.6,24.2,35.5,28.2,2018-10-06T06:17,2018-10-06T18:22,10.91,20.6,0.0,12.3,24.1,2.33,5,lh,28.1,98.0,25.1,35.5,1012.9,1014.6,0.0,100.0,69.0,99.0,100.0,546.0,195.0,371.0,270.4,12.3,19.0,333.0,336.0,24.1,0.4,0.78,30.1,26.7,26.6,26.9,0.461,0.461,0.459,0.433,lh,23.9,79.0,23.5,28.2,1006.9,1008.6,0.0,50.0,0.0,27.0,96.0,0.0,0.0,0.0,0.0,2.2,2.6,90.0,99.0,7.9,0.0,0.06,25.0,26.0,26.6,26.9,0.421,0.436,0.446,0.426,lh,10,True,2018
2018-10-07,30.2,24.3,34.7,29.3,2018-10-07T06:16,2018-10-07T18:21,15.87,2.9,0.0,15.0,30.2,3.38,5,lh,29.0,98.0,24.5,34.7,1012.3,1014.0,0.0,91.0,38.0,99.0,100.0,658.0,352.0,369.0,349.6,15.0,19.8,270.0,267.0,30.2,0.47,1.14,28.9,26.9,26.6,26.9,0.461,0.455,0.446,0.434,lh,23.3,72.0,22.6,29.3,1006.8,1008.5,0.0,23.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,1.9,1.1,92.0,34.0,10.4,0.0,0.06,24.5,25.8,26.6,26.9,0.424,0.436,0.437,0.433,lh,10,True,2018
2018-10-08,29.3,24.1,36.0,29.0,2018-10-08T06:16,2018-10-08T18:21,14.33,13.0,0.0,8.2,22.7,3.01,5,lh,28.2,97.0,24.8,36.0,1012.3,1014.0,0.0,100.0,87.0,98.0,100.0,734.0,497.0,255.0,498.8,8.2,12.2,360.0,354.0,22.7,0.53,0.87,28.8,26.7,26.6,26.9,0.461,0.451,0.437,0.435,lh,23.1,77.0,22.3,29.0,1007.7,1009.4,0.0,54.0,0.0,27.0,70.0,0.0,0.0,0.0,0.0,0.8,1.3,4.0,2.0,5.8,0.0,0.09,24.5,25.9,26.6,26.9,0.426,0.432,0.432,0.435,lh,10,True,2018
2018-10-09,30.0,24.1,36.9,29.2,2018-10-09T06:16,2018-10-09T18:20,18.68,14.8,0.0,6.2,19.4,3.82,5,lh,28.1,98.0,24.6,36.9,1012.2,1013.9,0.0,100.0,99.0,96.0,100.0,737.0,491.0,296.0,501.2,6.2,7.6,360.0,360.0,19.4,0.54,0.85,28.5,26.7,26.6,26.9,0.461,0.461,0.441,0.436,lh,23.0,78.0,22.6,29.2,1007.3,1009.0,0.0,37.0,4.0,6.0,49.0,0.0,0.0,0.0,0.0,0.7,1.1,63.0,27.0,4.7,0.0,0.06,24.4,25.7,26.5,26.9,0.423,0.442,0.432,0.435,lh,10,True,2018
2018-10-10,27.5,24.3,32.4,29.3,2018-10-10T06:16,2018-10-10T18:20,8.02,22.9,0.0,12.1,26.3,1.73,5,lh,27.7,98.0,24.7,32.4,1012.6,1014.3,0.0,100.0,96.0,99.0,99.0,434.0,289.0,288.0,397.6,12.1,16.8,346.0,349.0,26.3,0.29,0.76,27.6,26.3,26.5,26.9,0.461,0.461,0.445,0.438,lh,23.0,80.0,22.7,29.3,1008.0,1009.7,0.0,44.0,3.0,9.0,41.0,0.0,0.0,0.0,0.0,1.6,2.6,198.0,184.0,6.1,0.0,0.05,24.4,25.7,26.5,26.9,0.424,0.441,0.437,0.436,lh,10,True,2018
2018-10-11,26.1,23.9,30.9,27.9,2018-10-11T06:16,2018-10-11T18:20,6.51,23.2,0.0,12.1,25.2,1.33,5,lh,26.0,99.0,24.8,30.9,1013.7,1015.4,0.0,100.0,97.0,97.0,100.0,254.0,24.0,254.0,41.8,12.1,17.6,322.0,325.0,25.2,0.17,0.39,25.8,25.8,26.5,26.9,0.459,0.46,0.449,0.44,lh,23.3,88.0,22.8,27.9,1009.5,1011.2,0.0,57.0,1.0,16.0,98.0,0.0,0.0,0.0,0.0,6.9,10.9,255.0,263.0,11.5,0.0,0.04,24.4,25.4,26.4,26.9,0.427,0.446,0.443,0.438,lh,10,True,2018
2018-10-12,26.9,23.8,32.2,27.7,2018-10-12T06:16,2018-10-12T18:19,8.02,22.9,0.0,10.8,20.9,1.74,5,lh,25.9,98.0,24.2,32.2,1014.9,1016.6,0.0,100.0,68.0,100.0,100.0,390.0,91.0,299.0,85.3,10.8,16.3,328.0,325.0,20.9,0.29,0.51,26.0,25.4,26.4,26.9,0.46,0.46,0.453,0.443,lh,22.7,85.0,22.0,27.7,1011.3,1013.0,0.0,58.0,0.0,26.0,98.0,0.0,0.0,0.0,0.0,3.8,4.6,256.0,265.0,9.0,0.0,0.07,23.8,24.9,26.2,26.9,0.422,0.448,0.447,0.441,lh,10,True,2018
2018-10-13,29.3,23.8,35.9,27.8,2018-10-13T06:16,2018-10-13T18:19,16.26,13.1,0.0,13.4,27.7,3.22,5,lh,27.3,98.0,25.0,35.9,1014.7,1016.4,0.0,100.0,22.0,85.0,100.0,748.0,474.0,364.0,484.2,13.4,17.2,334.0,334.0,27.7,0.53,0.47,27.4,25.7,26.2,26.9,0.461,0.461,0.458,0.446,lh,22.8,87.0,22.2,27.8,1010.0,1011.7,0.0,43.0,3.0,8.0,85.0,0.0,0.0,0.0,0.0,5.9,8.1,261.0,276.0,11.5,0.0,0.07,23.7,24.8,26.1,26.8,0.424,0.447,0.453,0.443,lh,10,True,2018
2018-10-14,29.8,24.1,35.6,28.8,2018-10-14T06:16,2018-10-14T18:18,16.72,1.3,0.0,7.7,15.8,3.39,5,lh,28.4,99.0,24.6,35.6,1014.8,1016.5,0.0,89.0,56.0,72.0,100.0,755.0,365.0,398.0,392.3,7.7,12.3,351.0,357.0,15.8,0.55,1.06,28.8,26.4,26.1,26.8,0.441,0.447,0.457,0.448,lh,22.4,73.0,22.1,28.8,1009.5,1011.2,0.0,23.0,0.0,1.0,73.0,0.0,0.0,0.0,0.0,0.7,1.1,21.0,25.0,5.8,0.0,0.02,23.6,25.0,26.1,26.8,0.428,0.432,0.452,0.447,lh,10,True,2018
2018-10-15,30.2,24.4,37.6,29.2,2018-10-15T06:15,2018-10-15T18:18,20.07,3.2,0.0,9.7,23.4,4.07,5,lh,28.7,96.0,24.1,37.6,1013.5,1015.2,0.0,100.0,73.0,31.0,100.0,882.0,754.0,281.0,799.3,9.7,14.7,354.0,360.0,23.4,0.64,1.08,29.5,26.9,26.2,26.8,0.444,0.432,0.452,0.448,lh,23.6,72.0,22.6,29.2,1009.4,1011.1,0.0,25.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,1.8,2.1,8.0,11.0,6.5,0.0,0.12,24.4,25.6,26.1,26.8,0.423,0.426,0.447,0.448,lh,10,True,2018
2018-10-16,28.9,24.0,34.3,28.9,2018-10-16T06:15,2018-10-16T18:18,12.59,4.5,0.0,9.1,13.0,2.66,5,lh,27.3,98.0,23.9,34.3,1014.7,1016.4,0.0,100.0,67.0,100.0,100.0,553.0,180.0,400.0,175.0,9.1,12.7,360.0,356.0,13.0,0.41,0.85,29.3,26.7,26.2,26.8,0.453,0.444,0.447,0.448,lh,22.9,76.0,22.6,28.9,1008.7,1010.4,0.0,31.0,0.0,2.0,93.0,0.0,0.0,0.0,0.0,1.1,1.4,22.0,9.0,7.9,0.0,0.05,24.4,25.8,26.2,26.8,0.433,0.429,0.444,0.448,lh,10,True,2018
2018-10-17,30.3,23.1,37.2,27.2,2018-10-17T06:15,2018-10-17T18:17,20.44,0.8,0.0,7.2,18.4,4.12,5,lh,29.1,99.0,24.4,37.2,1013.8,1015.5,0.0,90.0,35.0,99.0,100.0,933.0,762.0,307.0,849.6,7.2,11.6,360.0,360.0,18.4,0.68,1.09,29.7,26.9,26.2,26.8,0.46,0.458,0.449,0.448,lh,22.7,72.0,22.3,27.2,1008.7,1010.4,0.0,45.0,0.0,8.0,33.0,0.0,0.0,0.0,0.0,1.1,1.1,25.0,9.0,5.4,0.0,0.03,24.2,25.6,26.2,26.8,0.418,0.442,0.444,0.448,lh,10,True,2018
2018-10-18,29.6,24.0,36.4,28.8,2018-10-18T06:15,2018-10-18T18:17,18.85,9.4,0.0,7.5,20.2,3.84,5,lh,28.9,97.0,24.4,36.4,1013.9,1015.6,0.0,100.0,92.0,99.0,100.0,723.0,500.0,395.0,572.9,7.5,11.8,346.0,349.0,20.2,0.54,1.09,29.0,26.7,26.3,26.8,0.456,0.443,0.448,0.448,lh,22.3,72.0,21.8,28.8,1008.6,1010.3,0.0,32.0,6.0,6.0,58.0,0.0,0.0,0.0,0.0,0.5,0.5,6.0,10.0,6.8,0.0,0.09,24.0,25.5,26.2,26.8,0.42,0.435,0.446,0.448,lh,10,True,2018
2018-10-19,28.0,23.5,33.2,27.8,2018-10-19T06:15,2018-10-19T18:17,11.28,5.1,0.0,10.2,19.4,2.4,5,lh,28.0,98.0,23.9,33.2,1013.8,1015.5,0.0,100.0,16.0,100.0,100.0,488.0,126.0,408.0,110.1,10.2,15.6,348.0,346.0,19.4,0.36,0.91,28.1,26.4,26.3,26.8,0.458,0.448,0.446,0.448,lh,23.0,76.0,22.5,27.8,1008.9,1010.6,0.0,33.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,1.8,2.2,20.0,25.0,5.8,0.0,0.06,24.3,25.6,26.2,26.8,0.441,0.442,0.445,0.448,lh,10,True,2018
2018-10-20,29.6,24.1,36.3,29.0,2018-10-20T06:15,2018-10-20T18:16,18.22,12.1,0.0,7.2,23.4,3.68,5,lh,27.4,97.0,25.8,36.3,1013.8,1015.5,0.0,100.0,85.0,67.0,99.0,799.0,595.0,281.0,554.5,7.2,9.2,357.0,360.0,23.4,0.58,0.68,28.3,26.4,26.3,26.8,0.461,0.46,0.452,0.449,lh,22.8,81.0,22.2,29.0,1009.1,1010.8,0.0,32.0,0.0,4.0,34.0,0.0,0.0,0.0,0.0,1.8,2.3,27.0,28.0,7.2,0.0,0.08,23.9,25.4,26.2,26.8,0.426,0.442,0.443,0.448,lh,10,True,2018
2018-10-21,30.8,23.3,37.1,27.3,2018-10-21T06:15,2018-10-21T18:16,21.29,3.0,0.0,11.9,25.9,4.26,5,lh,29.3,98.0,24.1,37.1,1014.2,1015.9,0.0,78.0,70.0,56.0,90.0,918.0,731.0,251.0,747.3,11.9,14.8,229.0,248.0,25.9,0.66,1.12,29.6,26.7,26.2,26.8,0.461,0.459,0.454,0.449,lh,22.2,73.0,21.8,27.3,1009.7,1011.4,0.0,20.0,1.0,5.0,18.0,0.0,0.0,0.0,0.0,1.5,1.1,39.0,50.0,6.1,0.0,0.06,23.8,25.4,26.2,26.7,0.418,0.442,0.449,0.449,lh,10,True,2018
2018-10-22,30.9,24.3,38.0,28.9,2018-10-22T06:15,2018-10-22T18:16,21.92,5.1,0.0,9.1,21.6,4.47,5,lh,29.1,98.0,24.6,38.0,1013.6,1015.3,0.0,100.0,72.0,44.0,100.0,917.0,780.0,201.0,806.0,9.1,11.3,360.0,279.0,21.6,0.68,1.14,29.9,27.0,26.3,26.7,0.457,0.444,0.454,0.45,lh,23.2,72.0,22.4,28.9,1009.1,1010.8,0.0,31.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,1.1,2.5,56.0,41.0,7.6,0.0,0.06,24.4,25.7,26.2,26.7,0.418,0.431,0.45,0.449,lh,10,True,2018
2018-10-23,29.2,23.2,37.2,27.3,2018-10-23T06:15,2018-10-23T18:16,19.83,3.5,0.0,8.3,23.0,4.0,5,lh,29.2,98.0,24.2,37.2,1014.8,1016.5,0.0,100.0,77.0,98.0,100.0,893.0,761.0,306.0,789.7,8.3,12.0,360.0,332.0,23.0,0.66,1.07,29.4,26.8,26.3,26.7,0.456,0.443,0.45,0.45,lh,22.3,73.0,21.7,27.3,1009.1,1010.8,0.0,32.0,0.0,3.0,82.0,0.0,0.0,0.0,0.0,0.5,0.7,22.0,3.0,5.8,0.0,0.04,23.9,25.7,26.3,26.7,0.439,0.439,0.448,0.45,lh,10,True,2018
2018-10-24,29.2,23.9,35.8,28.9,2018-10-24T06:15,2018-10-24T18:15,18.42,3.3,0.0,7.9,23.0,3.67,5,lh,28.2,98.0,25.1,35.8,1014.2,1015.9,0.0,100.0,78.0,45.0,99.0,701.0,432.0,299.0,532.3,7.9,9.7,354.0,315.0,23.0,0.51,0.72,29.0,26.8,26.3,26.7,0.44,0.441,0.448,0.45,lh,23.7,81.0,22.8,28.9,1009.3,1011.0,0.0,24.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,1.3,0.4,9.0,5.0,4.3,0.0,0.07,24.0,25.6,26.3,26.7,0.432,0.434,0.445,0.45,lh,10,True,2018
2018-10-25,29.8,24.3,37.3,29.3,2018-10-25T06:15,2018-10-25T18:15,19.18,5.2,0.0,6.9,21.2,3.87,5,lh,28.3,97.0,25.4,37.3,1014.5,1016.2,0.0,89.0,73.0,35.0,96.0,814.0,603.0,305.0,623.0,6.9,10.5,360.0,360.0,21.2,0.59,0.65,29.1,26.7,26.3,26.7,0.459,0.439,0.445,0.45,lh,23.3,83.0,22.1,29.3,1009.7,1011.4,0.0,37.0,6.0,1.0,35.0,0.0,0.0,0.0,0.0,1.1,2.9,14.0,14.0,4.7,0.0,0.08,23.9,25.6,26.3,26.7,0.428,0.429,0.441,0.45,lh,10,True,2018
2018-10-26,29.9,23.9,37.0,28.6,2018-10-26T06:15,2018-10-26T18:15,18.54,9.6,0.0,9.5,23.8,3.72,5,lh,27.5,99.0,25.2,37.0,1014.1,1015.8,0.0,100.0,79.0,76.0,95.0,772.0,580.0,308.0,612.6,9.5,11.7,349.0,342.0,23.8,0.55,0.73,28.7,26.5,26.3,26.7,0.461,0.458,0.446,0.45,lh,22.7,80.0,22.4,28.6,1010.0,1011.7,0.0,20.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.5,0.5,10.0,11.0,5.8,0.0,0.03,24.2,25.6,26.3,26.7,0.427,0.439,0.439,0.449,lh,10,True,2018
2018-10-27,30.3,24.1,36.7,28.7,2018-10-27T06:15,2018-10-27T18:15,20.72,6.0,0.0,11.7,26.3,4.18,5,lh,29.2,99.0,24.3,36.7,1013.3,1015.0,0.0,69.0,36.0,35.0,100.0,841.0,647.0,224.0,656.7,11.7,14.0,315.0,309.0,26.3,0.6,1.15,29.4,26.7,26.3,26.7,0.45,0.446,0.446,0.449,lh,22.0,72.0,21.8,28.7,1008.6,1010.3,0.0,31.0,0.0,1.0,91.0,0.0,0.0,0.0,0.0,0.8,0.0,4.0,3.0,6.1,0.0,0.03,23.7,25.3,26.3,26.7,0.421,0.434,0.444,0.449,lh,10,True,2018
2018-10-28,29.3,24.6,35.6,29.8,2018-10-28T06:15,2018-10-28T18:14,17.99,5.9,0.0,6.6,23.0,3.61,5,lh,28.0,97.0,25.2,35.6,1013.8,1015.5,0.0,100.0,78.0,28.0,100.0,665.0,381.0,325.0,465.7,6.6,8.9,360.0,360.0,23.0,0.47,0.67,28.8,26.7,26.3,26.7,0.461,0.452,0.444,0.449,lh,23.1,82.0,22.6,29.8,1008.3,1010.0,0.0,35.0,4.0,1.0,82.0,0.0,0.0,0.0,0.0,0.4,2.0,8.0,30.0,3.6,0.0,0.08,24.2,25.6,26.3,26.7,0.429,0.437,0.442,0.449,lh,10,True,2018
2018-10-29,30.6,23.5,37.5,28.0,2018-10-29T06:15,2018-10-29T18:14,21.81,2.5,0.0,9.0,24.1,4.4,5,lh,29.2,99.0,24.9,37.5,1011.9,1013.6,0.0,69.0,28.0,40.0,99.0,871.0,714.0,190.0,777.9,9.0,10.6,315.0,323.0,24.1,0.63,1.06,29.7,27.0,26.3,26.7,0.433,0.447,0.442,0.449,lh,22.3,74.0,22.1,28.0,1007.1,1008.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,1.8,8.0,14.0,6.1,0.0,0.02,23.9,25.6,26.3,26.7,0.426,0.435,0.439,0.449,lh,10,True,2018
2018-10-30,30.2,24.6,38.0,30.0,2018-10-30T06:15,2018-10-30T18:14,18.88,7.0,0.0,8.4,24.1,3.74,5,lh,29.0,97.0,25.5,38.0,1011.3,1013.0,0.0,100.0,72.0,36.0,100.0,766.0,581.0,274.0,649.7,8.4,10.5,256.0,323.0,24.1,0.56,0.75,29.3,26.9,26.4,26.7,0.461,0.45,0.439,0.449,lh,23.4,81.0,22.8,30.0,1006.4,1008.1,0.0,34.0,2.0,5.0,85.0,0.0,0.0,0.0,0.0,0.5,1.3,45.0,45.0,7.9,0.0,0.08,24.5,25.9,26.3,26.7,0.426,0.434,0.437,0.449,lh,10,True,2018
2018-10-31,28.9,24.1,34.9,29.4,2018-10-31T06:15,2018-10-31T18:14,11.55,17.9,0.0,8.2,24.1,2.42,5,lh,27.7,98.0,24.9,34.9,1012.3,1014.0,0.0,100.0,97.0,84.0,100.0,559.0,292.0,294.0,320.4,8.2,10.5,225.0,342.0,24.1,0.4,0.57,27.9,26.5,26.4,26.7,0.461,0.461,0.446,0.449,lh,23.5,85.0,23.2,29.4,1007.4,1009.1,0.0,31.0,0.0,2.0,95.0,0.0,0.0,0.0,0.0,0.0,1.6,11.0,11.0,6.5,0.0,0.05,24.8,25.9,26.3,26.7,0.424,0.443,0.437,0.449,lh,10,True,2018
2018-11-01,29.8,24.1,35.7,28.6,2018-11-01T06:15,2018-11-01T18:14,18.46,3.6,0.0,11.6,27.4,3.68,5,lh,28.0,98.0,25.1,35.7,1011.0,1012.7,0.0,100.0,76.0,72.0,100.0,735.0,548.0,241.0,644.0,11.6,14.5,214.0,216.0,27.4,0.52,0.76,28.8,26.6,26.4,26.7,0.461,0.454,0.446,0.449,lh,23.1,80.0,22.4,28.6,1007.1,1008.8,0.0,18.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0,1.0,3.1,45.0,41.0,7.2,0.0,0.06,24.2,25.6,26.3,26.7,0.429,0.436,0.444,0.448,lh,11,True,2018
2018-11-02,28.9,24.5,35.4,29.9,2018-11-02T06:15,2018-11-02T18:14,15.78,5.9,0.0,8.9,21.6,3.17,5,lh,27.7,98.0,25.0,35.4,1012.3,1014.0,0.0,100.0,86.0,78.0,100.0,739.0,532.0,262.0,544.0,8.9,11.3,360.0,220.0,21.6,0.53,0.64,28.0,26.4,26.3,26.7,0.461,0.456,0.444,0.448,lh,23.1,82.0,22.8,29.9,1008.2,1009.9,0.0,34.0,1.0,5.0,68.0,0.0,0.0,0.0,0.0,1.1,2.2,34.0,9.0,7.2,0.0,0.05,24.4,25.6,26.3,26.6,0.429,0.444,0.444,0.448,lh,11,True,2018
2018-11-03,30.0,24.8,36.2,29.8,2018-11-03T06:16,2018-11-03T18:13,18.83,2.4,0.0,14.0,27.7,3.69,5,lh,28.5,98.0,25.5,36.2,1012.7,1014.4,0.0,100.0,78.0,39.0,100.0,730.0,458.0,310.0,506.9,14.0,17.7,151.0,147.0,27.7,0.51,0.65,28.9,26.7,26.3,26.6,0.454,0.448,0.444,0.448,lh,23.6,83.0,23.0,29.8,1008.5,1010.2,0.0,41.0,8.0,7.0,82.0,0.0,0.0,0.0,0.0,4.3,6.5,88.0,90.0,9.7,0.0,0.06,24.6,25.6,26.3,26.6,0.435,0.441,0.442,0.448,lh,11,True,2018
2018-11-04,29.9,24.9,37.2,30.0,2018-11-04T06:16,2018-11-04T18:13,16.97,14.5,0.0,11.3,26.6,3.45,5,lh,29.1,99.0,24.7,37.2,1012.4,1014.1,0.0,100.0,72.0,93.0,100.0,876.0,622.0,308.0,521.3,11.3,14.1,297.0,351.0,26.6,0.63,1.0,29.1,26.7,26.3,26.6,0.46,0.454,0.446,0.448,lh,23.9,75.0,23.2,30.0,1007.3,1009.0,0.0,47.0,5.0,13.0,83.0,0.0,0.0,0.0,0.0,0.7,0.4,72.0,34.0,7.2,0.0,0.04,24.9,25.9,26.3,26.6,0.419,0.439,0.441,0.448,lh,11,True,2018
2018-11-05,28.8,24.5,36.2,29.9,2018-11-05T06:16,2018-11-05T18:13,14.83,10.1,0.0,6.6,18.7,2.95,5,lh,28.3,98.0,25.9,36.2,1012.5,1014.2,0.0,100.0,77.0,98.0,100.0,719.0,518.0,295.0,606.6,6.6,8.6,342.0,345.0,18.7,0.51,0.52,28.7,26.6,26.3,26.6,0.461,0.46,0.45,0.448,lh,23.5,87.0,23.0,29.9,1007.5,1009.2,0.0,32.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,0.8,0.5,17.0,14.0,5.4,0.0,0.05,24.5,25.7,26.3,26.6,0.438,0.447,0.446,0.448,lh,11,True,2018
2018-11-06,28.8,24.5,35.7,30.0,2018-11-06T06:16,2018-11-06T18:13,16.14,19.8,0.0,7.2,25.9,3.19,5,lh,28.2,98.0,25.1,35.7,1012.0,1013.7,0.0,100.0,96.0,98.0,100.0,680.0,429.0,251.0,482.4,7.2,8.6,329.0,342.0,25.9,0.47,0.75,28.6,26.5,26.3,26.6,0.461,0.46,0.457,0.45,lh,23.2,80.0,23.0,30.0,1007.9,1009.6,0.0,53.0,1.0,18.0,45.0,0.0,0.0,0.0,0.0,1.6,2.6,34.0,32.0,4.7,0.0,0.04,24.7,25.7,26.3,26.6,0.421,0.443,0.45,0.448,lh,11,True,2018
2018-11-07,30.0,24.4,37.0,29.4,2018-11-07T06:16,2018-11-07T18:13,16.48,6.9,0.0,7.1,20.9,3.35,5,lh,28.9,99.0,25.2,37.0,1012.2,1013.9,0.0,100.0,71.0,97.0,100.0,701.0,493.0,281.0,539.8,7.1,10.3,313.0,326.0,20.9,0.52,0.93,28.9,26.7,26.3,26.6,0.458,0.451,0.456,0.451,lh,23.3,77.0,22.9,29.4,1007.6,1009.3,0.0,37.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,1.8,2.5,23.0,21.0,6.5,0.0,0.04,24.5,25.6,26.3,26.6,0.44,0.442,0.454,0.45,lh,11,True,2018
2018-11-08,30.7,24.3,37.6,28.9,2018-11-08T06:16,2018-11-08T18:13,19.07,3.6,0.0,14.1,30.6,3.86,5,lh,27.8,98.0,25.6,37.6,1010.4,1012.1,0.0,90.0,31.0,87.0,100.0,781.0,563.0,240.0,625.2,14.1,17.7,340.0,347.0,30.6,0.56,0.61,28.4,26.6,26.3,26.6,0.457,0.442,0.454,0.451,lh,23.2,84.0,22.6,28.9,1005.2,1006.9,0.0,35.0,3.0,1.0,22.0,0.0,0.0,0.0,0.0,4.3,4.6,203.0,201.0,6.8,0.0,0.06,24.3,25.6,26.3,26.6,0.435,0.436,0.451,0.451,lh,11,True,2018
2018-11-09,29.1,24.5,35.5,29.7,2018-11-09T06:16,2018-11-09T18:13,9.48,18.0,0.0,9.7,27.4,2.02,5,lh,27.2,99.0,24.9,35.5,1009.8,1011.5,0.0,100.0,100.0,97.0,100.0,605.0,280.0,329.0,280.4,9.7,14.5,250.0,261.0,27.4,0.44,0.49,26.8,26.2,26.3,26.6,0.461,0.461,0.46,0.455,lh,23.3,86.0,23.0,29.7,1005.8,1007.5,0.0,53.0,0.0,19.0,97.0,0.0,0.0,0.0,0.0,1.5,2.7,76.0,70.0,5.4,0.0,0.04,24.6,25.6,26.2,26.6,0.424,0.436,0.45,0.451,lh,11,True,2018
2018-11-10,28.0,24.2,34.6,29.3,2018-11-10T06:17,2018-11-10T18:13,7.26,14.2,0.0,7.6,15.5,1.55,5,lh,27.8,98.0,24.9,34.6,1010.9,1012.6,0.0,100.0,82.0,97.0,100.0,383.0,179.0,317.0,205.1,7.6,11.6,315.0,315.0,15.5,0.28,0.63,27.2,25.9,26.2,26.6,0.461,0.457,0.459,0.457,lh,22.8,83.0,22.4,29.3,1007.1,1008.8,0.0,42.0,0.0,18.0,98.0,0.0,0.0,0.0,0.0,1.0,1.5,11.0,31.0,5.0,0.0,0.06,23.9,25.2,26.2,26.6,0.434,0.436,0.456,0.455,lh,11,True,2018
2018-11-11,29.9,24.1,35.5,28.9,2018-11-11T06:17,2018-11-11T18:13,16.01,4.1,0.0,8.1,20.9,3.31,5,lh,28.9,99.0,24.9,35.5,1011.5,1013.2,0.0,92.0,33.0,66.0,100.0,686.0,364.0,322.0,385.8,8.1,10.6,320.0,342.0,20.9,0.51,0.95,28.8,26.4,26.2,26.6,0.461,0.46,0.458,0.457,lh,23.3,76.0,23.0,28.9,1007.8,1009.5,0.0,41.0,3.0,13.0,55.0,0.0,0.0,0.0,0.0,0.5,0.5,29.0,28.0,4.7,0.0,0.02,24.3,25.2,26.1,26.6,0.425,0.444,0.452,0.457,lh,11,True,2018
2018-11-12,29.9,23.9,36.2,28.7,2018-11-12T06:17,2018-11-12T18:13,15.57,17.0,0.0,8.1,18.7,3.14,5,lh,28.9,99.0,24.9,36.2,1012.1,1013.8,0.0,100.0,99.0,74.0,100.0,748.0,494.0,329.0,501.7,8.1,10.4,360.0,331.0,18.7,0.53,0.91,29.0,26.7,26.2,26.6,0.46,0.454,0.458,0.458,lh,23.1,77.0,22.7,28.7,1006.4,1008.1,0.0,37.0,3.0,5.0,52.0,0.0,0.0,0.0,0.0,1.1,3.4,21.0,18.0,6.5,0.0,0.03,24.4,25.5,26.1,26.6,0.438,0.442,0.453,0.457,lh,11,True,2018
