time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),et0_fao_evapotranspiration (mm)_x,elevation,city_x,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa),snowfall (cm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (km/h),windspeed_100m (km/h),winddirection_10m (°),winddirection_100m (°),windgusts_10m (km/h),et0_fao_evapotranspiration (mm)_y,vapor_pressure_deficit (kPa),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_temperature_28_to_100cm (°C),soil_temperature_100_to_255cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³),city_y,month
2018-10-18,29.6,24.0,36.4,28.8,2018-10-18T06:15,2018-10-18T18:17,18.85,9.4,0.0,7.5,20.2,3.84,5,lh,24.9,87.0,22.7,30.5,1012.4,1014.1,0.0,83.0,18.0,63.0,98.0,0.0,0.0,0.0,0.0,2.2,3.6,171.0,127.0,6.8,0.0,0.4,24.6,26.3,26.2,26.8,0.42,0.441,0.448,0.448,lh,2018
2018-10-19,28.0,23.5,33.2,27.8,2018-10-19T06:15,2018-10-19T18:17,11.28,5.1,0.0,10.2,19.4,2.4,5,lh,23.6,96.0,22.9,28.6,1013.5,1015.2,0.0,100.0,16.0,98.0,100.0,0.0,0.0,0.0,0.0,8.0,12.1,144.0,143.0,12.2,0.0,0.11,24.8,26.2,26.3,26.8,0.444,0.442,0.446,0.448,lh,2018
2018-10-20,29.6,24.1,36.3,29.0,2018-10-20T06:15,2018-10-20T18:16,18.22,12.1,0.0,7.2,23.4,3.68,5,lh,24.0,94.0,23.0,30.7,1012.5,1014.2,0.0,34.0,0.0,7.0,98.0,0.0,0.0,0.0,0.0,4.7,6.2,212.0,187.0,8.6,0.0,0.17,24.7,26.0,26.3,26.8,0.443,0.445,0.445,0.448,lh,2018
2018-10-21,30.8,23.3,37.1,27.3,2018-10-21T06:15,2018-10-21T18:16,21.29,3.0,0.0,11.9,25.9,4.26,5,lh,23.6,96.0,22.9,29.4,1013.2,1014.9,0.0,72.0,18.0,51.0,85.0,0.0,0.0,0.0,0.0,3.4,4.2,212.0,200.0,11.5,0.0,0.12,24.8,26.0,26.2,26.8,0.451,0.452,0.452,0.449,lh,2018
2018-10-22,30.9,24.3,38.0,28.9,2018-10-22T06:15,2018-10-22T18:16,21.92,5.1,0.0,9.1,21.6,4.47,5,lh,24.1,95.0,23.2,29.7,1013.1,1014.8,0.0,36.0,6.0,8.0,85.0,0.0,0.0,0.0,0.0,7.2,11.3,177.0,171.0,11.2,0.0,0.15,25.1,26.3,26.2,26.7,0.425,0.444,0.454,0.449,lh,2018
2018-10-23,29.2,23.2,37.2,27.3,2018-10-23T06:15,2018-10-23T18:16,19.83,3.5,0.0,8.3,23.0,4.0,5,lh,23.0,98.0,22.7,28.8,1013.3,1015.0,0.0,92.0,36.0,52.0,95.0,0.0,0.0,0.0,0.0,7.4,10.2,256.0,262.0,9.0,0.0,0.04,24.9,26.4,26.3,26.7,0.451,0.44,0.45,0.45,lh,2018
2018-10-24,29.2,23.9,35.8,28.9,2018-10-24T06:15,2018-10-24T18:15,18.42,3.3,0.0,7.9,23.0,3.67,5,lh,23.9,95.0,23.0,30.2,1013.6,1015.3,0.0,49.0,0.0,32.0,99.0,0.0,0.0,0.0,0.0,3.3,5.6,283.0,315.0,7.6,0.0,0.16,24.5,26.3,26.3,26.7,0.44,0.441,0.448,0.45,lh,2018
2018-10-25,29.8,24.3,37.3,29.3,2018-10-25T06:15,2018-10-25T18:15,19.18,5.2,0.0,6.9,21.2,3.87,5,lh,23.6,94.0,22.6,31.0,1013.8,1015.5,0.0,73.0,26.0,35.0,96.0,0.0,0.0,0.0,0.0,3.8,6.5,197.0,199.0,11.2,0.0,0.17,24.6,26.3,26.3,26.7,0.432,0.434,0.445,0.45,lh,2018
2018-10-26,29.9,23.9,37.0,28.6,2018-10-26T06:15,2018-10-26T18:15,18.54,9.6,0.0,9.5,23.8,3.72,5,lh,24.0,96.0,23.2,29.9,1013.8,1015.5,0.0,56.0,17.0,23.0,89.0,0.0,0.0,0.0,0.0,3.4,4.9,238.0,253.0,8.3,0.0,0.13,25.0,26.3,26.3,26.7,0.445,0.439,0.441,0.45,lh,2018
2018-10-27,30.3,24.1,36.7,28.7,2018-10-27T06:15,2018-10-27T18:15,20.72,6.0,0.0,11.7,26.3,4.18,5,lh,23.6,95.0,22.7,29.6,1012.7,1014.4,0.0,33.0,6.0,1.0,91.0,0.0,0.0,0.0,0.0,4.2,5.7,211.0,198.0,9.4,0.0,0.15,24.5,26.0,26.3,26.7,0.431,0.446,0.446,0.449,lh,2018
2018-10-28,29.3,24.6,35.6,29.8,2018-10-28T06:15,2018-10-28T18:14,17.99,5.9,0.0,6.6,23.0,3.61,5,lh,25.4,89.0,23.4,31.9,1012.9,1014.6,0.0,56.0,11.0,28.0,99.0,0.0,0.0,0.0,0.0,1.1,2.0,198.0,135.0,6.1,0.0,0.37,24.9,26.3,26.3,26.7,0.441,0.439,0.444,0.449,lh,2018
2018-10-29,30.6,23.5,37.5,28.0,2018-10-29T06:15,2018-10-29T18:14,21.81,2.5,0.0,9.0,24.1,4.4,5,lh,23.8,97.0,23.3,30.2,1011.1,1012.8,0.0,34.0,2.0,5.0,98.0,0.0,0.0,0.0,0.0,4.0,6.6,207.0,202.0,10.8,0.0,0.09,25.0,26.3,26.3,26.7,0.433,0.447,0.442,0.449,lh,2018
2018-10-30,30.2,24.6,38.0,30.0,2018-10-30T06:15,2018-10-30T18:14,18.88,7.0,0.0,8.4,24.1,3.74,5,lh,23.8,97.0,23.3,31.5,1010.6,1012.3,0.0,40.0,10.0,9.0,85.0,0.0,0.0,0.0,0.0,3.4,3.8,162.0,131.0,7.9,0.0,0.1,25.0,26.6,26.3,26.7,0.43,0.434,0.439,0.449,lh,2018
2018-10-31,28.9,24.1,34.9,29.4,2018-10-31T06:15,2018-10-31T18:14,11.55,17.9,0.0,8.2,24.1,2.42,5,lh,24.2,98.0,23.8,31.4,1010.6,1012.3,0.0,100.0,87.0,25.0,99.0,0.0,0.0,0.0,0.0,6.4,9.5,106.0,99.0,17.3,0.0,0.06,25.5,26.5,26.4,26.7,0.441,0.445,0.437,0.449,lh,2018
2018-11-01,29.8,24.1,35.7,28.6,2018-11-01T06:15,2018-11-01T18:14,18.46,3.6,0.0,11.6,27.4,3.68,5,lh,24.7,94.0,23.7,30.5,1009.7,1011.4,0.0,34.0,0.0,7.0,99.0,0.0,0.0,0.0,0.0,3.8,6.4,163.0,142.0,11.2,0.0,0.17,25.1,26.1,26.4,26.7,0.437,0.443,0.446,0.449,lh,2018
2018-11-02,28.9,24.5,35.4,29.9,2018-11-02T06:15,2018-11-02T18:14,15.78,5.9,0.0,8.9,21.6,3.17,5,lh,23.9,95.0,23.0,30.6,1010.6,1012.3,0.0,34.0,1.0,17.0,75.0,0.0,0.0,0.0,0.0,3.3,4.2,193.0,200.0,10.1,0.0,0.16,24.7,26.2,26.3,26.7,0.434,0.448,0.444,0.448,lh,2018
2018-11-03,30.0,24.8,36.2,29.8,2018-11-03T06:16,2018-11-03T18:13,18.83,2.4,0.0,14.0,27.7,3.69,5,lh,24.4,94.0,23.3,30.6,1011.8,1013.5,0.0,41.0,8.0,8.0,98.0,0.0,0.0,0.0,0.0,5.6,8.4,135.0,121.0,14.4,0.0,0.19,24.9,26.0,26.3,26.6,0.439,0.448,0.444,0.448,lh,2018
2018-11-04,29.9,24.9,37.2,30.0,2018-11-04T06:16,2018-11-04T18:13,16.97,14.5,0.0,11.3,26.6,3.45,5,lh,24.9,93.0,23.7,30.7,1012.0,1013.7,0.0,47.0,5.0,20.0,100.0,0.0,0.0,0.0,0.0,7.1,12.5,131.0,131.0,13.7,0.0,0.22,25.4,26.3,26.3,26.6,0.444,0.445,0.442,0.448,lh,2018
2018-11-05,28.8,24.5,36.2,29.9,2018-11-05T06:16,2018-11-05T18:13,14.83,10.1,0.0,6.6,18.7,2.95,5,lh,24.0,98.0,23.7,31.8,1012.1,1013.8,0.0,100.0,37.0,81.0,100.0,0.0,0.0,0.0,0.0,2.1,2.5,239.0,278.0,6.8,0.0,0.05,25.2,26.3,26.3,26.6,0.44,0.448,0.446,0.448,lh,2018
2018-11-06,28.8,24.5,35.7,30.0,2018-11-06T06:16,2018-11-06T18:13,16.14,19.8,0.0,7.2,25.9,3.19,5,lh,23.2,98.0,23.0,30.7,1011.4,1013.1,0.0,100.0,54.0,51.0,97.0,0.0,0.0,0.0,0.0,1.6,2.6,117.0,56.0,12.2,0.0,0.04,24.8,26.1,26.3,26.6,0.445,0.451,0.45,0.448,lh,2018
2018-11-07,30.0,24.4,37.0,29.4,2018-11-07T06:16,2018-11-07T18:13,16.48,6.9,0.0,7.1,20.9,3.35,5,lh,23.7,97.0,23.2,30.5,1011.3,1013.0,0.0,79.0,13.0,64.0,95.0,0.0,0.0,0.0,0.0,5.8,7.5,240.0,253.0,8.6,0.0,0.09,24.8,26.1,26.3,26.6,0.458,0.446,0.456,0.45,lh,2018
2018-11-08,30.7,24.3,37.6,28.9,2018-11-08T06:16,2018-11-08T18:13,19.07,3.6,0.0,14.1,30.6,3.86,5,lh,23.7,96.0,23.1,29.7,1010.1,1011.8,0.0,55.0,9.0,32.0,92.0,0.0,0.0,0.0,0.0,4.7,6.2,203.0,201.0,6.8,0.0,0.11,24.6,26.2,26.3,26.6,0.439,0.442,0.454,0.451,lh,2018
2018-11-09,29.1,24.5,35.5,29.7,2018-11-09T06:16,2018-11-09T18:13,9.48,18.0,0.0,9.7,27.4,2.02,5,lh,24.4,94.0,23.3,30.8,1009.3,1011.0,0.0,96.0,32.0,63.0,98.0,0.0,0.0,0.0,0.0,5.4,6.6,250.0,261.0,11.5,0.0,0.19,25.2,26.2,26.3,26.6,0.448,0.442,0.451,0.451,lh,2018
2018-11-10,28.0,24.2,34.6,29.3,2018-11-10T06:17,2018-11-10T18:13,7.26,14.2,0.0,7.6,15.5,1.55,5,lh,23.9,96.0,23.3,30.2,1009.3,1011.0,0.0,96.0,44.0,44.0,100.0,0.0,0.0,0.0,0.0,5.9,9.3,133.0,126.0,5.0,0.0,0.11,24.6,25.6,26.2,26.6,0.442,0.436,0.459,0.455,lh,2018
2018-11-11,29.9,24.1,35.5,28.9,2018-11-11T06:17,2018-11-11T18:13,16.01,4.1,0.0,8.1,20.9,3.31,5,lh,23.3,98.0,23.0,29.6,1010.8,1012.5,0.0,54.0,14.0,19.0,100.0,0.0,0.0,0.0,0.0,5.2,7.6,205.0,199.0,8.6,0.0,0.06,24.5,25.6,26.2,26.6,0.448,0.452,0.456,0.457,lh,2018
2018-11-12,29.9,23.9,36.2,28.7,2018-11-12T06:17,2018-11-12T18:13,15.57,17.0,0.0,8.1,18.7,3.14,5,lh,23.4,97.0,22.9,30.6,1011.6,1013.3,0.0,100.0,74.0,30.0,100.0,0.0,0.0,0.0,0.0,3.3,6.6,311.0,331.0,6.5,0.0,0.09,24.5,26.0,26.1,26.6,0.438,0.446,0.458,0.457,lh,2018
2018-11-13,29.8,24.1,36.6,29.2,2018-11-13T06:17,2018-11-13T18:13,14.98,9.3,0.0,8.1,15.8,3.1,5,lh,23.7,97.0,23.2,30.0,1010.3,1012.0,0.0,65.0,10.0,45.0,97.0,0.0,0.0,0.0,0.0,8.1,12.3,193.0,187.0,7.6,0.0,0.1,25.0,26.3,26.2,26.6,0.448,0.443,0.453,0.458,lh,2018
2018-11-14,29.8,24.3,36.1,29.3,2018-11-14T06:18,2018-11-14T18:13,12.82,11.9,0.0,8.2,20.9,2.64,5,lh,24.3,96.0,23.7,29.9,1009.3,1011.0,0.0,62.0,2.0,51.0,100.0,0.0,0.0,0.0,0.0,5.4,7.1,274.0,285.0,9.4,0.0,0.12,25.4,26.5,26.2,26.6,0.432,0.443,0.452,0.457,lh,2018
2018-11-15,27.8,24.4,34.4,29.1,2018-11-15T06:18,2018-11-15T18:13,9.62,13.1,0.0,7.2,15.1,1.99,5,lh,24.8,91.0,23.2,29.8,1010.7,1012.4,0.0,83.0,12.0,70.0,99.0,0.0,0.0,0.0,0.0,5.5,6.6,11.0,45.0,6.5,0.0,0.28,24.9,26.1,26.2,26.6,0.451,0.451,0.45,0.457,lh,2018
2018-11-16,29.9,24.8,36.0,29.7,2018-11-16T06:18,2018-11-16T18:13,15.16,6.2,0.0,10.3,27.0,3.12,5,lh,24.8,94.0,23.8,30.0,1011.0,1012.7,0.0,83.0,2.0,87.0,98.0,0.0,0.0,0.0,0.0,8.0,12.3,188.0,187.0,11.9,0.0,0.17,25.0,25.8,26.2,26.5,0.443,0.442,0.455,0.457,lh,2018
2018-11-17,30.5,24.7,37.7,30.1,2018-11-17T06:18,2018-11-17T18:13,17.82,8.6,0.0,7.3,17.6,3.58,5,lh,23.8,97.0,23.3,30.7,1011.6,1013.3,0.0,65.0,20.0,35.0,85.0,0.0,0.0,0.0,0.0,3.0,3.1,256.0,249.0,5.8,0.0,0.09,24.9,26.1,26.2,26.5,0.452,0.453,0.45,0.457,lh,2018
2018-11-18,29.6,24.1,36.4,29.0,2018-11-18T06:19,2018-11-18T18:14,17.14,9.4,0.0,6.6,19.1,3.48,5,lh,23.2,97.0,22.7,30.6,1011.9,1013.6,0.0,77.0,37.0,24.0,96.0,0.0,0.0,0.0,0.0,5.9,8.2,232.0,221.0,13.0,0.0,0.08,24.9,26.3,26.2,26.5,0.455,0.452,0.456,0.457,lh,2018
2018-11-19,28.7,24.4,35.0,29.7,2018-11-19T06:19,2018-11-19T18:14,10.49,12.2,0.0,7.5,22.7,2.22,5,lh,24.1,98.0,23.8,30.6,1013.6,1015.3,0.0,100.0,78.0,74.0,99.0,0.0,0.0,0.0,0.0,6.3,8.9,204.0,201.0,10.4,0.0,0.05,25.3,26.4,26.2,26.5,0.454,0.454,0.453,0.457,lh,2018
2018-11-20,30.1,23.9,35.6,28.1,2018-11-20T06:19,2018-11-20T18:14,20.26,0.3,0.0,16.9,33.1,4.15,5,lh,23.6,98.0,23.2,29.9,1014.0,1015.7,0.0,57.0,2.0,91.0,3.0,0.0,0.0,0.0,0.0,5.2,5.8,245.0,248.0,11.2,0.0,0.07,24.7,25.8,26.2,26.5,0.446,0.442,0.456,0.457,lh,2018
2018-11-21,26.6,24.7,31.9,28.8,2018-11-21T06:20,2018-11-21T18:14,8.81,16.2,0.0,21.4,41.4,2.03,5,lh,24.8,94.0,23.7,29.9,1013.1,1014.8,0.0,39.0,10.0,2.0,95.0,0.0,0.0,0.0,0.0,14.0,21.8,305.0,308.0,20.5,0.02,0.2,25.5,26.3,26.2,26.5,0.427,0.43,0.449,0.457,lh,2018
2018-11-22,29.0,23.5,34.2,27.6,2018-11-22T06:20,2018-11-22T18:14,9.23,8.3,0.0,11.8,27.4,2.0,5,lh,22.9,96.0,22.1,29.3,1012.5,1014.2,0.0,66.0,15.0,38.0,100.0,0.0,0.0,0.0,0.0,7.3,12.3,303.0,310.0,20.2,0.0,0.12,24.2,25.6,26.2,26.5,0.441,0.461,0.447,0.457,lh,2018
2018-11-23,29.9,23.3,36.9,27.9,2018-11-23T06:20,2018-11-23T18:14,19.17,7.0,0.0,7.6,25.9,3.85,5,lh,24.6,94.0,23.5,29.9,1012.9,1014.6,0.0,84.0,69.0,1.0,71.0,0.0,0.0,0.0,0.0,2.0,1.4,225.0,270.0,5.4,0.0,0.19,23.5,25.1,26.1,26.5,0.438,0.446,0.453,0.457,lh,2018
2018-11-24,27.9,23.5,34.0,28.0,2018-11-24T06:21,2018-11-24T18:15,10.14,5.1,0.0,5.6,14.4,2.1,5,lh,23.6,96.0,22.9,29.8,1013.6,1015.3,0.0,48.0,10.0,23.0,84.0,0.0,0.0,0.0,0.0,2.0,1.4,225.0,270.0,7.2,0.0,0.12,24.4,25.8,26.0,26.5,0.426,0.444,0.452,0.457,lh,2018
2018-11-25,30.0,24.1,35.7,28.2,2018-11-25T06:21,2018-11-25T18:15,16.33,1.0,0.0,10.2,29.2,3.37,5,lh,23.9,97.0,23.4,29.7,1013.6,1015.3,0.0,82.0,3.0,86.0,91.0,0.0,0.0,0.0,0.0,6.9,9.4,264.0,277.0,8.6,0.0,0.09,24.5,25.6,26.0,26.5,0.433,0.436,0.448,0.457,lh,2018
2018-11-26,30.1,24.2,36.0,28.7,2018-11-26T06:21,2018-11-26T18:15,17.56,2.2,0.0,9.5,19.4,3.7,5,lh,23.2,98.0,23.0,30.2,1013.0,1014.7,0.0,90.0,1.0,100.0,98.0,0.0,0.0,0.0,0.0,4.6,5.8,252.0,266.0,10.1,0.0,0.04,24.6,25.8,26.0,26.5,0.438,0.432,0.442,0.456,lh,2018
2018-11-27,31.0,24.5,37.7,29.1,2018-11-27T06:22,2018-11-27T18:15,19.53,1.1,0.0,7.4,18.4,4.02,5,lh,23.9,98.0,23.6,29.7,1012.4,1014.1,0.0,73.0,1.0,72.0,96.0,0.0,0.0,0.0,0.0,7.4,10.8,247.0,255.0,10.8,0.0,0.06,25.3,26.4,26.0,26.5,0.439,0.448,0.439,0.455,lh,2018
2018-11-28,30.2,24.1,37.1,29.1,2018-11-28T06:22,2018-11-28T18:15,18.24,6.4,0.0,7.6,20.2,3.7,5,lh,24.6,93.0,23.4,31.3,1013.3,1015.0,0.0,73.0,33.0,25.0,94.0,0.0,0.0,0.0,0.0,6.2,9.8,277.0,294.0,9.4,0.0,0.22,25.4,26.6,26.1,26.5,0.435,0.436,0.435,0.455,lh,2018
2018-11-29,29.9,24.5,36.0,29.5,2018-11-29T06:23,2018-11-29T18:16,16.31,4.4,0.0,11.3,25.6,3.34,5,lh,23.8,96.0,23.2,30.5,1012.7,1014.4,0.0,35.0,1.0,17.0,81.0,0.0,0.0,0.0,0.0,4.6,6.4,225.0,232.0,7.2,0.0,0.1,25.0,26.6,26.2,26.4,0.435,0.445,0.432,0.454,lh,2018
2018-11-30,30.8,24.6,37.9,30.0,2018-11-30T06:23,2018-11-30T18:16,17.9,7.1,0.0,7.9,22.0,3.64,5,lh,24.6,96.0,23.8,31.3,1013.2,1014.9,0.0,35.0,5.0,7.0,89.0,0.0,0.0,0.0,0.0,5.0,7.3,210.0,213.0,7.9,0.0,0.14,25.3,26.5,26.2,26.4,0.44,0.437,0.43,0.453,lh,2018
2018-12-01,29.4,23.9,36.7,28.7,2018-12-01T06:23,2018-12-01T18:16,16.05,6.4,0.0,6.9,20.9,3.23,5,lh,23.8,99.0,23.6,30.8,1012.9,1014.6,0.0,44.0,5.0,16.0,98.0,0.0,0.0,0.0,0.0,3.4,3.3,212.0,221.0,5.0,0.0,0.04,25.1,26.5,26.3,26.4,0.431,0.443,0.427,0.453,lh,2018
2018-12-02,29.5,23.9,35.5,28.8,2018-12-02T06:24,2018-12-02T18:17,14.39,4.4,0.0,9.7,24.8,2.97,5,lh,24.9,90.0,23.2,30.9,1012.0,1013.7,0.0,70.0,31.0,20.0,100.0,0.0,0.0,0.0,0.0,2.9,4.7,360.0,23.0,10.8,0.0,0.31,24.9,26.3,26.3,26.4,0.443,0.441,0.426,0.452,lh,2018
2018-12-03,30.5,24.4,36.9,29.1,2018-12-03T06:24,2018-12-03T18:17,21.12,2.4,0.0,10.3,26.3,4.31,5,lh,25.2,92.0,23.7,30.8,1010.4,1012.1,0.0,58.0,14.0,33.0,85.0,0.0,0.0,0.0,0.0,4.7,6.6,176.0,171.0,11.2,0.0,0.27,25.3,26.2,26.3,26.4,0.432,0.434,0.424,0.452,lh,2018
2018-12-04,29.0,25.2,35.5,30.7,2018-12-04T06:25,2018-12-04T18:17,11.67,17.2,0.0,8.4,21.2,2.45,5,lh,24.7,94.0,23.7,31.7,1010.8,1012.5,0.0,62.0,2.0,70.0,61.0,0.0,0.0,0.0,0.0,2.2,3.6,99.0,90.0,13.0,0.0,0.18,25.6,26.7,26.3,26.4,0.431,0.424,0.421,0.451,lh,2018
2018-12-05,29.9,24.4,36.2,29.6,2018-12-05T06:25,2018-12-05T18:18,14.64,3.4,0.0,8.4,19.8,2.94,5,lh,23.5,98.0,23.2,30.9,1010.9,1012.6,0.0,100.0,100.0,23.0,95.0,0.0,0.0,0.0,0.0,3.4,3.8,198.0,221.0,9.7,0.0,0.06,24.9,26.1,26.3,26.4,0.443,0.447,0.421,0.45,lh,2018
2018-12-06,28.3,24.8,35.0,30.2,2018-12-06T06:26,2018-12-06T18:18,10.62,12.6,0.0,8.4,17.6,2.14,5,lh,25.0,95.0,24.1,31.8,1009.8,1011.5,0.0,61.0,16.0,29.0,98.0,0.0,0.0,0.0,0.0,3.4,5.7,212.0,215.0,4.7,0.0,0.17,25.0,26.3,26.3,26.4,0.411,0.438,0.427,0.45,lh,2018
2018-12-07,27.8,23.6,33.4,27.9,2018-12-07T06:26,2018-12-07T18:18,11.17,8.4,0.0,9.0,21.2,2.29,5,lh,23.3,98.0,23.0,29.3,1011.0,1012.7,0.0,60.0,17.0,24.0,100.0,0.0,0.0,0.0,0.0,9.0,13.7,307.0,315.0,8.3,0.0,0.05,24.5,25.7,26.2,26.4,0.444,0.445,0.429,0.449,lh,2018
2018-12-08,31.0,24.3,36.8,29.7,2018-12-08T06:27,2018-12-08T18:19,16.15,6.1,0.0,9.0,20.5,3.38,5,lh,24.4,95.0,23.5,31.1,1011.0,1012.7,0.0,46.0,4.0,20.0,100.0,0.0,0.0,0.0,0.0,3.6,4.9,217.0,216.0,11.5,0.0,0.16,24.8,25.9,26.2,26.4,0.424,0.443,0.438,0.449,lh,2018
2018-12-09,30.3,24.3,37.1,29.1,2018-12-09T06:27,2018-12-09T18:19,16.83,7.3,0.0,8.6,19.4,3.49,5,lh,23.9,98.0,23.5,30.5,1011.4,1013.1,0.0,62.0,13.0,34.0,100.0,0.0,0.0,0.0,0.0,4.6,8.2,309.0,331.0,9.4,0.0,0.07,25.1,26.2,26.2,26.4,0.451,0.445,0.438,0.449,lh,2018
2018-12-10,30.4,23.9,37.4,28.6,2018-12-10T06:28,2018-12-10T18:20,15.13,7.5,0.0,11.5,19.4,3.05,5,lh,23.9,97.0,23.4,31.6,1010.5,1012.2,0.0,56.0,9.0,29.0,100.0,0.0,0.0,0.0,0.0,5.4,7.4,222.0,227.0,8.6,0.0,0.08,25.0,26.4,26.2,26.4,0.419,0.443,0.443,0.449,lh,2018
2018-12-11,29.1,24.1,35.1,28.9,2018-12-11T06:28,2018-12-11T18:20,14.9,4.6,0.0,7.2,19.1,3.06,5,lh,24.1,97.0,23.6,30.3,1011.7,1013.4,0.0,72.0,25.0,33.0,100.0,0.0,0.0,0.0,0.0,6.4,11.8,317.0,322.0,11.5,0.0,0.09,25.0,26.1,26.2,26.4,0.441,0.44,0.443,0.448,lh,2018
2018-12-12,30.2,24.7,35.2,29.9,2018-12-12T06:29,2018-12-12T18:21,13.41,2.0,0.0,10.4,21.6,2.9,5,lh,25.4,91.0,23.7,30.9,1012.0,1013.7,0.0,86.0,0.0,93.0,100.0,0.0,0.0,0.0,0.0,5.8,8.9,274.0,284.0,6.1,0.0,0.3,25.1,26.4,26.2,26.4,0.434,0.436,0.441,0.448,lh,2018
2018-12-13,30.1,24.5,35.8,29.7,2018-12-13T06:29,2018-12-13T18:21,12.88,10.7,0.0,10.5,25.9,2.67,5,lh,24.4,98.0,24.1,30.8,1011.7,1013.4,0.0,71.0,24.0,32.0,100.0,0.0,0.0,0.0,0.0,7.2,12.5,143.0,134.0,14.0,0.0,0.05,25.4,26.3,26.2,26.4,0.437,0.432,0.438,0.448,lh,2018
2018-12-14,27.3,23.8,33.0,28.9,2018-12-14T06:30,2018-12-14T18:21,9.09,18.6,0.0,10.9,23.0,1.89,5,lh,23.9,98.0,23.5,30.0,1012.9,1014.6,0.0,100.0,71.0,84.0,100.0,0.0,0.0,0.0,0.0,2.2,3.2,279.0,297.0,11.2,0.0,0.06,24.9,25.9,26.2,26.4,0.45,0.448,0.448,0.448,lh,2018
2018-12-15,30.1,24.2,35.6,28.6,2018-12-15T06:30,2018-12-15T18:22,18.65,1.4,0.0,10.7,25.6,3.73,5,lh,24.3,96.0,23.6,30.7,1012.9,1014.6,0.0,83.0,4.0,82.0,100.0,0.0,0.0,0.0,0.0,7.1,12.0,150.0,141.0,10.8,0.0,0.13,24.7,25.8,26.2,26.4,0.436,0.434,0.456,0.452,lh,2018
2018-12-16,27.1,24.2,32.4,28.7,2018-12-16T06:31,2018-12-16T18:22,7.63,27.1,0.0,8.9,21.2,1.62,5,lh,24.2,92.0,22.9,30.1,1014.2,1015.9,0.0,75.0,26.0,37.0,98.0,0.0,0.0,0.0,0.0,7.4,12.3,317.0,322.0,11.2,0.0,0.23,24.5,26.1,26.1,26.4,0.425,0.424,0.45,0.452,lh,2018
2018-12-17,28.3,24.1,33.8,29.1,2018-12-17T06:31,2018-12-17T18:23,11.52,7.7,0.0,10.4,26.3,2.38,5,lh,23.8,98.0,23.5,30.1,1012.9,1014.6,0.0,100.0,86.0,26.0,99.0,0.0,0.0,0.0,0.0,5.8,6.8,187.0,180.0,15.1,0.0,0.06,24.7,25.5,26.1,26.4,0.46,0.454,0.451,0.452,lh,2018
2018-12-18,29.9,24.7,35.0,29.5,2018-12-18T06:32,2018-12-18T18:23,15.24,3.0,0.0,14.2,31.3,3.19,5,lh,24.8,95.0,24.0,30.9,1012.4,1014.1,0.0,56.0,13.0,23.0,100.0,0.0,0.0,0.0,0.0,9.2,15.0,141.0,138.0,18.0,0.0,0.15,25.2,25.7,26.0,26.4,0.441,0.445,0.449,0.453,lh,2018
2018-12-19,29.5,24.1,35.9,29.2,2018-12-19T06:32,2018-12-19T18:24,17.91,3.0,0.0,7.9,22.7,3.58,5,lh,23.9,98.0,23.5,30.1,1013.4,1015.1,0.0,62.0,21.0,21.0,100.0,0.0,0.0,0.0,0.0,7.4,12.9,129.0,117.0,11.2,0.0,0.06,25.1,26.1,26.0,26.4,0.449,0.447,0.445,0.453,lh,2018
2018-12-20,30.2,24.0,36.9,28.6,2018-12-20T06:33,2018-12-20T18:24,21.05,0.6,0.0,8.4,20.9,4.25,5,lh,24.6,95.0,23.8,30.5,1014.2,1015.9,0.0,59.0,11.0,32.0,98.0,0.0,0.0,0.0,0.0,6.6,10.4,209.0,194.0,9.4,0.0,0.15,25.3,26.3,26.0,26.4,0.443,0.446,0.442,0.453,lh,2018
2018-12-21,30.9,24.3,36.7,28.1,2018-12-21T06:33,2018-12-21T18:25,20.5,0.4,0.0,11.1,25.9,4.24,5,lh,24.6,94.0,23.6,30.2,1013.4,1015.1,0.0,46.0,11.0,13.0,93.0,0.0,0.0,0.0,0.0,9.5,13.9,241.0,245.0,15.1,0.0,0.18,25.6,26.7,26.1,26.3,0.445,0.439,0.439,0.452,lh,2018
2018-12-22,29.2,24.2,35.7,28.5,2018-12-22T06:34,2018-12-22T18:25,18.84,0.3,0.0,8.4,23.8,3.71,5,lh,24.3,97.0,23.8,30.5,1012.8,1014.5,0.0,45.0,11.0,13.0,90.0,0.0,0.0,0.0,0.0,6.6,10.5,279.0,297.0,8.6,0.0,0.08,25.3,26.7,26.2,26.3,0.438,0.437,0.436,0.452,lh,2018
